,name,data_type,net,KVRH,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,Di,Df,Dif,rho,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV
6204,MOF_net-gar_node1-N78_node2-N20_edge1-E14,2inor_1edge,gar,2.463947345,141.9494,247.9552,636.23068,611.4944,5208.8,8704.0,11135.2,8844.8,15.8,37.6,66.0,76.8,111.6,312.0,437.6,417.6,11.95926,31.8864,47.08532,51.32192,2.1175,22.5148,14.92975,33.93335,2230.0,1960.0,2848.0,2702.0,1,4.9,4.5,8.2,27.1,59.8,84.1,106.3,2.15862,5.44215,5.83443,9.1665,0,-10.311,-4.79,-13.229,0,205.8,168.4,328.6,0,0,0,0,0,16.5,9.2,22.8,0,3.878,2.954,6.072,172.8876,342.567,531.5564,620.5462,792.0,1584.0,2300.0,2386.0,24.0,50.0,76.0,92.0,126.0,306.0,420.0,434.0,11.1928,25.5794,36.9676,40.8668,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,9.4576,14.943,29.1658,37.38213333,50.25,81.0,131.25,174.8333333,1.0,1.916666667,3.833333333,4.75,3.75,11.25,18.66666667,22.5,0.560033333,1.105591667,1.93375,2.451808333,52.5375,158.2941667,267.8598962,320.7065628,0,0.9725,2.191666667,2.265833333,0,2.0,8.416666667,8.583333333,0,0,0,0,0,-2.0,-2.0,-2.166666667,0,-0.04,0.29,0.286666667,0,-7.65,-8.573184167,-9.073184167,19.00849,14.32539,17.84168,158789.0,1602.4,4868.37,0.8125,2.468516915,0.8125,0.0,2.46852,0.0,129016.0,0.0
6205,MOF_net-gar_node1-N79_node2-N13_edge1-E13,2inor_1edge,gar,2.617772128,304.36928,617.5648,1276.3,1534.82144,4903.2,8664.0,12586.4,11092.8,44.0,102.4,177.6,235.2,302.4,883.2,1395.2,1684.8,25.71128,68.45888,115.92432,141.99024,1.0924,17.164,15.793,36.59435,1095.75,993.75,1671.75,1332.75,1,4.75,7.5,13.0,24.25,73.0,119.5,160.75,2.0239,5.066075,10.125,12.98655,0,-10.965,-7.55,-22.1675,0,87.25,63.75,119.75,0,0,0,0,0,9.0,8.75,24.0,0,3.43,3.225,8.855,266.4088,583.746,921.2952,1164.737,1057.0,2424.0,3468.0,3704.0,43.0,92.0,146.0,192.0,238.0,600.0,874.0,990.0,18.0483,44.506,66.517,77.898,11.2576,10.268,21.42382222,23.38577778,60.66666667,56.0,103.5555556,92.44444444,1,1.222222222,2.444444444,2.888888889,1.666666667,5.0,7.333333333,7.555555556,0.539477778,0.693855556,1.2414,1.306111111,34.01666667,83.74555556,131.0167173,142.4929504,0,0.91,1.58,2.693333333,0,2.0,5.333333333,10.66666667,0,0,0,0,0,-2.0,-2.222222222,-2.888888889,0,-0.04,0.115555556,0.342222222,0,-6.4,-7.114271111,-8.385677778,3.080533333,5.168,9.626666667,7.042666667,16.33333333,28.0,32.66666667,18.66666667,0.333333333,0.666666667,1.333333333,1.0,1.333333333,4.0,5.333333333,3.333333333,0.1875,0.385,0.57,0.3775,18.25333333,55.74666667,77.98174267,50.10840933,0,0.326666667,0.886666667,0.723333333,0,0.666666667,4.666666667,4.333333333,0,0,0,0,0,-0.666666667,0.0,0.333333333,0,-0.013333333,0.24,0.246666667,0,-2.6,-0.671406667,0.628593333,29.90152,25.85891,29.8821,550518.0,954.709,6521.04,0.8749,5.975929619,0.8749,0.0,5.97591,0.0,481648.0,0.0
6206,MOF_net-myd_node1-N41_node2-N52_edge1-E15,2inor_1edge,myd,4.207606233,157.88268,291.47904,578.19816,907.3728,2346.6,4730.4,6584.4,6940.8,19.8,40.8,70.8,115.2,111.6,297.6,428.4,436.8,13.28664,29.69664,49.55892,69.64704,2.993133333,26.5664,30.396,57.43866667,843.0,1018.0,1128.0,2020.0,1,4.666666667,6.666666667,12.0,24.0,60.0,108.0,160.0,1.673266667,4.440133333,6.570666667,11.036,0,-7.093333333,-5.08,-11.17333333,0,98.66666667,148.0,269.3333333,0,0,0,0,0,12.66666667,16.0,34.0,0,2.566666667,3.4,6.786666667,426.2011333,945.54,1533.614933,1907.104,1663.333333,3888.0,5773.333333,6416.0,69.33333333,149.3333333,245.3333333,310.6666667,394.6666667,992.0,1458.666667,1722.666667,28.72693333,71.8256,109.6874667,131.1934667,10.78445714,11.49685714,24.4107619,22.31695238,57.92857143,62.57142857,121.3333333,97.80952381,1,1.404761905,2.80952381,2.833333333,2.214285714,6.642857143,10.14285714,10.19047619,0.544880952,0.802083333,1.4725,1.375059524,38.885,103.3411905,168.6043291,167.9806875,0,0.926428571,1.456428571,2.147857143,0,2.0,4.714285714,8.071428571,0,0,0,0,0,-2.0,-1.833333333,-2.404761905,0,-0.04,0.096190476,0.243333333,0,-6.728571429,-7.297946667,-8.05099381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,34.82601,30.26495,33.9448,257305.0,907.992,6332.04,0.8846,6.168887773,0.8846,0.0,6.16891,0.0,227612.0,0.0
6207,MOF_net-ibd_node1-N42_node2-N38_edge1-E8,2inor_1edge,ibd,5.589732689,237.5896,497.5608,1110.05208,1270.30404,2696.8,6775.2,10802.4,11950.8,30.4,73.2,133.2,176.4,211.2,584.4,961.2,1135.2,17.96944,49.24788,83.1846,104.75292,2.8757,30.091,24.752525,58.775175,650.5,1057.5,1713.0,2006.5,1,5.25,6.25,11.5,27.75,63.25,114.25,144.25,1.7473,5.085575,7.396875,11.07245,0,-9.0225,-4.19,-15.0075,0,92.25,92.25,215.0,0,0,0,0,0,15.75,10.5,31.75,0,3.105,2.665,6.73,177.0894,355.011,557.1304,682.442,768.0,1560.0,2272.0,2360.0,26.0,54.0,84.0,108.0,138.0,342.0,484.0,524.0,11.5274,26.8422,39.4612,45.1084,11.5456,9.52,21.6432,19.94862222,62.33333333,52.0,114.3333333,105.5555556,1,1.111111111,2.222222222,2.333333333,1.333333333,4.0,5.777777778,8.0,0.536188889,0.627977778,1.196666667,1.285122222,31.05333333,71.81777778,109.7836238,144.1347349,0,0.9,1.047777778,1.838888889,0,2.0,2.777777778,4.555555556,0,0,0,0,0,-2.0,-2.0,-3.777777778,0,-0.04,-4.52e-17,-0.035555556,0,-6.2,-6.311901111,-11.64523444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,11.70958,8.64231,11.1454,120532.0,2289.84,5042.92,0.6684,1.472019733,0.6684,0.0,1.47202,0.0,80563.5,0.0
6208,MOF_net-iac_node1-N29_node2-N39_edge1-E15,2inor_1edge,iac,1.598276052,143.20464,274.47552,694.22128,624.34048,2776.6,6350.4,6352.0,4569.6,15.8,36.8,68.8,73.6,115.2,315.2,382.4,320.0,10.51336,28.19168,43.74144,43.7584,3.377542857,39.04182857,24.21771429,44.25314286,1445.571429,1945.714286,1059.428571,1599.428571,1,6.285714286,5.142857143,8.571428571,41.71428571,86.28571429,92.57142857,121.1428571,1.771371429,6.196457143,5.2008,7.8216,0,-9.92,-3.617142857,-7.828571429,0,195.4285714,145.7142857,218.2857143,0,0,0,0,0,28.57142857,15.42857143,26.85714286,0,3.868571429,2.794285714,5.034285714,275.2764,587.18,950.7130667,1169.065333,1079.0,2392.0,3524.666667,3887.333333,43.66666667,92.0,150.6666667,189.3333333,242.6666667,604.0,876.0,1032.0,17.9177,43.81813333,66.12386667,79.09586667,11.5456,9.52,21.69048889,17.19911111,62.33333333,52.0,111.2222222,90.77777778,1,1.111111111,2.222222222,2.0,1.333333333,4.0,5.333333333,6.222222222,0.536188889,0.627977778,1.161666667,1.094288889,31.05333333,71.81777778,100.991692,119.4680682,0,0.9,1.032222222,1.73,0,2.0,3.222222222,4.333333333,0,0,0,0,0,-2.0,-1.777777778,-3.555555556,0,-0.04,0.046666667,-0.031111111,0,-6.2,-5.123802222,-10.77856778,3.080533333,7.752,15.2912,11.856,16.33333333,42.0,63.0,35.0,0.333333333,1.0,2.0,1.666666667,3.0,9.0,13.0,9.0,0.1875,0.5775,0.95,0.6625,18.25333333,83.62,124.1084093,89.09928067,0,0.49,1.05,1.166666667,0,1.0,5.0,6.666666667,0,0,0,0,0,0.0,1.666666667,2.0,0,-0.02,0.233333333,0.366666667,0,-3.9,-1.971406667,0.29289,24.94549,18.34519,23.38916,354202.0,1225.69,6801.64,0.8506,4.720205989,0.8506,0.0,4.7202,0.0,301284.0,0.0
6209,MOF_net-tph_node1-N52_node2-N76_edge1-E1,2inor_1edge,tph,11.56106042,225.3655286,411.1488,1020.802286,1104.947657,3030.857143,6582.857143,9202.285714,11602.28571,25.28571429,61.71428571,110.5714286,149.1428571,175.7142857,483.4285714,780.0,960.0,18.91281429,49.4064,80.93597143,106.3088571,2.163388889,22.10773333,16.44913333,46.28295556,480.0,682.6666667,656.0,1360.0,1,4.444444444,5.111111111,10.44444444,21.11111111,48.0,86.22222222,122.2222222,1.8361,4.405955556,6.509977778,10.59468889,0,-8.862222222,-4.08,-17.67555556,0,49.77777778,54.66666667,113.3333333,0,0,0,0,0,11.11111111,6.444444444,24.0,0,2.791111111,2.2,6.457777778,352.2144,762.756,1216.5604,1574.097,1428.0,3216.0,4720.0,5280.0,56.0,120.0,192.0,258.0,312.0,792.0,1168.0,1362.0,23.8424,58.5816,88.7104,107.0354,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,18.34014,8.85921,14.55193,210068.0,1967.07,4981.11,0.5991,1.517073727,0.5991,0.0,1.51707,0.0,125852.0,0.0
6210,MOF_net-iac_node1-N29_node2-N39_edge1-E14,2inor_1edge,iac,3.007313654,143.20464,274.47552,694.22128,624.34048,2776.6,6350.4,6352.0,4569.6,15.8,36.8,68.8,73.6,115.2,315.2,382.4,320.0,10.51336,28.19168,43.74144,43.7584,3.377542857,39.04182857,24.21771429,44.25314286,1445.571429,1945.714286,1059.428571,1599.428571,1,6.285714286,5.142857143,8.571428571,41.71428571,86.28571429,92.57142857,121.1428571,1.771371429,6.196457143,5.2008,7.8216,0,-9.92,-3.617142857,-7.828571429,0,195.4285714,145.7142857,218.2857143,0,0,0,0,0,28.57142857,15.42857143,26.85714286,0,3.868571429,2.794285714,5.034285714,180.3346,367.931,572.7890667,661.8446,807.0,1672.0,2412.666667,2450.0,25.66666667,54.0,82.66666667,99.33333333,136.6666667,334.0,464.0,476.0,11.7447,27.32473333,39.68826667,43.29993333,11.5456,9.52,21.69048889,17.19911111,62.33333333,52.0,111.2222222,90.77777778,1,1.111111111,2.222222222,2.0,1.333333333,4.0,5.333333333,6.222222222,0.536188889,0.627977778,1.161666667,1.094288889,31.05333333,71.81777778,100.991692,119.4680682,0,0.9,1.032222222,1.73,0,2.0,3.222222222,4.333333333,0,0,0,0,0,-2.0,-1.777777778,-3.555555556,0,-0.04,0.046666667,-0.031111111,0,-6.2,-5.123802222,-10.77856778,9.2416,16.36533333,31.71395556,39.11466667,49.0,88.66666667,139.2222222,175.0,1.0,2.111111111,4.222222222,5.0,4.555555556,13.66666667,22.11111111,24.0,0.5625,1.219166667,2.103333333,2.504166667,54.76,176.5311111,294.0029044,324.5954171,0,1.034444444,2.403333333,2.333333333,0,2.111111111,9.666666667,10.0,0,0,0,0,0,-1.777777778,-1.222222222,-1.0,0,-0.042222222,0.362222222,0.411111111,0,-8.233333333,-8.485677778,-6.864245556,19.22541,14.09018,18.35975,169093.0,1566.75,5572.6,0.8224,2.925108127,0.8224,0.0,2.92511,0.0,139062.0,0.0
6211,MOF_net-myd_node1-N41_node2-N81_edge1-E13,2inor_1edge,myd,4.164789215,163.70512,309.64224,619.6668,932.1408,2732.2,5498.4,11058.0,11088.0,20.6,44.0,78.0,124.8,122.0,339.2,543.6,561.6,14.18624,32.7568,59.07516,82.61184,2.943927273,25.86414545,30.80945455,71.76327273,853.3636364,1007.454545,2886.545455,2700.0,1,4.545454545,7.636363636,14.18181818,21.45454545,58.54545455,120.0,160.3636364,1.681054545,4.328327273,9.120218182,13.2024,0,-7.105454545,-4.156363636,-16.95272727,0,96.72727273,121.0909091,316.3636364,0,0,0,0,0,9.272727273,12.0,34.36363636,0,2.521818182,2.781818182,8.083636364,383.0478,851.02,1356.894933,1709.197333,1562.0,3632.0,5341.333333,5717.333333,61.33333333,133.3333333,213.3333333,278.6666667,346.6666667,880.0,1298.666667,1466.666667,26.41573333,65.62453333,99.65333333,116.3593333,10.78445714,11.49685714,24.4107619,22.31695238,57.92857143,62.57142857,121.3333333,97.80952381,1,1.404761905,2.80952381,2.833333333,2.214285714,6.642857143,10.14285714,10.19047619,0.544880952,0.802083333,1.4725,1.375059524,38.885,103.3411905,168.6043291,167.9806875,0,0.926428571,1.456428571,2.147857143,0,2.0,4.714285714,8.071428571,0,0,0,0,0,-2.0,-1.833333333,-2.404761905,0,-0.04,0.096190476,0.243333333,0,-6.728571429,-7.297946667,-8.05099381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,36.13145,29.32924,35.37968,276885.0,834.789,6466.94,0.9093,7.044141115,0.9093,0.0,7.04417,0.0,251771.0,0.0
6212,MOF_net-tbo_node1-N66_node2-N24_edge1-E8,2inor_1edge,tbo,0.34892818,84.55385714,146.0685714,177.3045143,191.7590857,3427.571429,3440.571429,2927.714286,1851.428571,10.42857143,20.0,22.28571429,23.42857143,44.57142857,98.28571429,97.42857143,69.71428571,8.321971429,15.83057143,17.552,14.45948571,3.061709091,17.28581818,14.19654545,29.17156364,1905.0,935.4545455,703.6363636,1296.545455,1,2.909090909,3.090909091,5.818181818,9.090909091,20.36363636,30.54545455,41.45454545,2.1124,3.0784,3.3964,5.666472727,0,-4.643636364,-2.314545455,-5.658181818,0,96.18181818,98.72727273,183.8181818,0,0,0,0,0,2.727272727,0.909090909,6.545454545,0,2.061818182,2.030909091,4.316363636,188.2599,393.057,618.9794,744.1495,790.5,1692.0,2441.0,2455.0,28.5,60.0,94.0,119.0,154.0,384.0,550.0,587.0,12.35525,29.4602,43.5422,48.7577,11.3296,10.081,22.50415556,16.94044444,61.08333333,55.0,110.6388889,86.86111111,1,1.194444444,2.388888889,2.0,1.583333333,4.75,6.333333333,6.388888889,0.538655556,0.677386111,1.211666667,1.071855556,33.27583333,80.76361111,110.750461,119.2341194,0,0.9075,1.138888889,1.6925,0,2.0,4.138888889,4.583333333,0,0,0,0,0,-2.0,-1.611111111,-3.222222222,0,-0.04,0.111666667,0.005555556,0,-6.35,-4.466653889,-9.862493611,10.7536,14.807,31.13393333,25.054,57.75,80.5,144.0833333,99.75,1.0,1.833333333,3.666666667,3.25,4.333333333,13.0,18.58333333,14.75,0.545233333,1.049766667,1.82625,1.483908333,39.2025,139.4608333,206.4571783,181.2457675,0,1.131666667,1.831666667,2.496666667,0,2.416666667,7.416666667,10.66666667,0,0,0,0,0,-1.166666667,0.916666667,0.166666667,0,-0.048333333,0.268333333,0.411666667,0,-8.375,-5.964258333,-6.6338875,43.94938,27.08996,43.52273,497111.0,716.793,6524.92,0.9293,8.459332757,0.9293,0.0,8.45936,0.0,461966.0,0.0
6213,MOF_net-cor_node1-N18_node2-N52_edge1-E15,2inor_1edge,cor,8.694376257,152.32284,292.75776,624.51504,635.13408,2742.0,5558.4,6882.0,6998.4,16.8,39.6,64.8,78.0,109.2,284.4,386.4,398.4,11.9262,29.90664,44.03856,50.6328,3.12845,25.9032,18.5717,39.4741,814.5,966.0,1008.0,1501.5,1,4.25,4.25,7.5,20.25,42.75,60.75,83.25,1.65185,3.98215,4.50905,7.2375,0,-7.09,-2.9725,-9.2825,0,86.75,84.75,162.0,0,0,0,0,0,11.25,6.0,14.25,0,2.3525,1.9375,4.025,267.8294,561.816,909.4804,1127.927,1064.0,2304.0,3412.0,3824.0,42.0,88.0,144.0,182.0,232.0,576.0,832.0,990.0,17.3658,42.0728,63.4032,76.663,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,28.29406,20.72377,28.06883,273786.0,1128.72,6358.06,0.853,4.804957048,0.853,0.0,4.80494,0.0,233539.0,0.0
6214,MOF_net-iac_node1-N74_node2-N39_edge1-E15,2inor_1edge,iac,3.840163513,144.73092,278.47968,598.45864,652.12192,4100.8,6734.4,9510.4,7680.0,16.4,38.0,64.0,79.6,106.8,282.8,384.8,382.4,11.932,29.90864,45.5784,51.48472,3.12742,28.33032,22.26921,46.78891,1674.0,1458.0,2376.0,2178.0,1,4.7,5.1,9.0,23.5,51.7,76.5,101.9,1.94928,4.76676,6.03588,8.82504,0,-7.685,-3.414,-10.037,0,146.4,138.6,273.4,0,0,0,0,0,13.1,8.4,20.3,0,3.077,2.667,5.81,275.2764,587.18,950.7130667,1169.065333,1079.0,2392.0,3524.666667,3887.333333,43.66666667,92.0,150.6666667,189.3333333,242.6666667,604.0,876.0,1032.0,17.9177,43.81813333,66.12386667,79.09586667,11.5456,9.52,21.69048889,17.19911111,62.33333333,52.0,111.2222222,90.77777778,1,1.111111111,2.222222222,2.0,1.333333333,4.0,5.333333333,6.222222222,0.536188889,0.627977778,1.161666667,1.094288889,31.05333333,71.81777778,100.991692,119.4680682,0,0.9,1.032222222,1.73,0,2.0,3.222222222,4.333333333,0,0,0,0,0,-2.0,-1.777777778,-3.555555556,0,-0.04,0.046666667,-0.031111111,0,-6.2,-5.123802222,-10.77856778,3.080533333,7.752,15.2912,11.856,16.33333333,42.0,63.0,35.0,0.333333333,1.0,2.0,1.666666667,3.0,9.0,13.0,9.0,0.1875,0.5775,0.95,0.6625,18.25333333,83.62,124.1084093,89.09928067,0,0.49,1.05,1.166666667,0,1.0,5.0,6.666666667,0,0,0,0,0,0.0,1.666666667,2.0,0,-0.02,0.233333333,0.366666667,0,-3.9,-1.971406667,0.29289,25.36252,18.89207,25.22655,372519.0,1185.71,6475.35,0.8541,4.664358425,0.8541,0.0,4.66436,0.0,318169.0,0.0
6215,MOF_net-csq_node1-N57_node2-N77_edge1-E0,2inor_1edge,csq,2.731290672,175.2843,319.7824,762.4010667,812.6197333,2357.333333,5120.0,6986.666667,8768.0,19.66666667,48.0,83.33333333,110.6666667,134.0,365.3333333,585.3333333,714.6666667,14.70996667,38.4272,61.52913333,79.6868,2.163388889,22.10773333,16.44913333,46.28295556,480.0,682.6666667,656.0,1360.0,1,4.444444444,5.111111111,10.44444444,20.22222222,46.22222222,83.55555556,117.7777778,1.8361,4.405955556,6.509977778,10.59468889,0,-8.862222222,-4.08,-17.67555556,0,49.77777778,54.66666667,113.3333333,0,0,0,0,0,10.22222222,5.555555556,22.22222222,0,2.791111111,2.2,6.457777778,215.9569,451.911,767.7004,989.227,880.0,1896.0,3028.0,3460.0,33.0,70.0,120.0,158.0,190.0,490.0,762.0,926.0,13.8537,33.8646,54.1016,67.9534,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,31.5614,30.34362,31.4758,41251.0,1524.67,4751.12,0.7643,2.381686906,0.7643,0.0,2.38169,0.0,31528.1,0.0
6216,MOF_net-myd_node1-N41_node2-N81_edge1-E1,2inor_1edge,myd,4.102829483,163.70512,309.64224,619.6668,932.1408,2732.2,5498.4,11058.0,11088.0,20.6,44.0,78.0,124.8,122.0,339.2,543.6,561.6,14.18624,32.7568,59.07516,82.61184,2.943927273,25.86414545,30.80945455,71.76327273,853.3636364,1007.454545,2886.545455,2700.0,1,4.545454545,7.636363636,14.18181818,21.45454545,58.54545455,120.0,160.3636364,1.681054545,4.328327273,9.120218182,13.2024,0,-7.105454545,-4.156363636,-16.95272727,0,96.72727273,121.0909091,316.3636364,0,0,0,0,0,9.272727273,12.0,34.36363636,0,2.521818182,2.781818182,8.083636364,538.7144667,1213.46,1943.054933,2501.997333,2148.666667,5104.0,7517.333333,8357.333333,88.0,192.0,309.3333333,412.0,501.3333333,1280.0,1906.666667,2218.666667,37.3624,93.83733333,143.4304,171.69,10.78445714,11.49685714,24.4107619,22.31695238,57.92857143,62.57142857,121.3333333,97.80952381,1,1.404761905,2.80952381,2.833333333,2.214285714,6.642857143,10.14285714,10.19047619,0.544880952,0.802083333,1.4725,1.375059524,38.885,103.3411905,168.6043291,167.9806875,0,0.926428571,1.456428571,2.147857143,0,2.0,4.714285714,8.071428571,0,0,0,0,0,-2.0,-1.833333333,-2.404761905,0,-0.04,0.096190476,0.243333333,0,-6.728571429,-7.297946667,-8.05099381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,33.73531,27.57732,33.07116,279472.0,1100.41,6424.0,0.8489,4.955720182,0.8489,0.0,4.95572,0.0,237244.0,0.0
